posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
1041,43:11:46,22:52:39,Pierre DESCOMBES,AVOC,Francia,M,VET-B,utmb,2019
1042,43:12:07,22:53:00,Alan OILLIC,TRITONS MELDOIS,Francia,M,VET-A,utmb,2019
1043,43:12:32,22:53:25,Marino ROVEYAZ,NONE,Italia,M,VET-A,utmb,2019
1044,43:12:56,22:53:49,Jerry PI,NONE,Estados Unidos,M,VET-A,utmb,2019
1045,43:13:08,22:54:01,Serhii DYMENKO,NONE,Ucrania,M,SENIOR,utmb,2019
1046,43:13:12,22:54:05,Gianluca CASCIOLI,TC PARIOLI,Italia,M,VET-B,utmb,2019
1047,43:13:30,22:54:23,Jérôme SCHLOSSER,NONE,Francia,M,VET-A,utmb,2019
1048,43:15:28,22:56:21,Olivier MONTHUY,CAP GARONNE,Francia,M,VET-A,utmb,2019
1049,43:15:30,22:56:23,Damien GUEGAN,CAP GARONNE LE PRADET,Francia,M,SENIOR,utmb,2019
1050,43:15:54,22:56:47,Katarzyna SOCHACKA,LOCA2,Polonia,F,SENIOR,utmb,2019
1051,43:16:02,22:56:55,Mariusz MART,ORT ŁOMIANKI,Polonia,M,VET-A,utmb,2019
1052,43:16:36,22:57:29,Guillaume POUEY,NONE,Francia,M,SENIOR,utmb,2019
1053,43:16:39,22:57:32,Rui MARTINS,CARAVELA TRAIL RUNNING TEAM,Portugal,M,VET-A,utmb,2019
1054,43:16:48,22:57:41,Noriyuki NIWA,NONE,Japón,M,SENIOR,utmb,2019
1055,43:16:53,22:57:46,Hong WANG JIANG,TIANSHAN Π,China,M,VET-A,utmb,2019
1056,43:17:16,22:58:09,Jérôme LUCAS,TEAM RAIDLIGHT 44,Francia,M,VET-A,utmb,2019
1057,43:17:28,22:58:21,Adrien BAUD,NONE,Francia,M,SENIOR,utmb,2019
1058,43:17:35,22:58:28,Jerome MATT,NONE,Francia,M,VET-B,utmb,2019
1059,43:18:44,22:59:37,Fabrizio PORATI,OVADESE TRAIL TEAM,Italia,M,VET-A,utmb,2019
1060,43:19:39,23:00:32,Cyrille THERVILLE,CHEIRON MONTAGNE CLUB,Francia,M,VET-A,utmb,2019
1061,43:19:42,23:00:35,Luciano PIAZZA,AVIS FORLI,Italia,M,VET-B,utmb,2019
1062,43:20:22,23:01:15,Yusuke SATO,NONE,Japón,M,VET-A,utmb,2019
1063,43:20:29,23:01:22,Pierre SASCO,SPUCLASTERKA,Francia,M,VET-A,utmb,2019
1064,43:21:25,23:02:18,Stéphane GIRARD,TEAM TRAIL JURA,Francia,M,VET-A,utmb,2019
1065,43:22:30,23:03:23,Ramon BERMO,FINISH LINE PHYSICAL THERAPY,Estados Unidos,M,VET-B,utmb,2019
1066,43:23:20,23:04:13,Satoshi JOKO,NONE,Japón,M,SENIOR,utmb,2019
1067,43:24:27,23:05:20,Daniel CORENGIA JULIO,NONE,Argentina,M,VET-A,utmb,2019
1068,43:25:28,23:06:21,Rafion BALAHACHI,CLUB MANIKOU ORGANISATIONS 972,Francia,M,SENIOR,utmb,2019
1069,43:25:52,23:06:45,Grzegorz SIKORA,MCBIEGACZE,Polonia,M,VET-A,utmb,2019
1070,43:26:06,23:06:59,Pascal MOURIN,TAILLEFER TRAIL TEAM,Francia,M,VET-B,utmb,2019
1071,43:26:09,23:07:02,Laurent RENAUD,NONE,Francia,M,VET-A,utmb,2019
1072,43:26:21,23:07:14,Antoine SEQUINO,NONE,Francia,M,VET-A,utmb,2019
1073,43:26:29,23:07:22,Threerawat KANJANASUTTIYAKORN,TEELAKOW,Tailandia,M,SENIOR,utmb,2019
1074,43:26:34,23:07:27,Vincent COLLIN,L’ESTY,Bélgica,M,SENIOR,utmb,2019
1075,43:26:43,23:07:36,Damien BILBAULT,NONE,Francia,M,SENIOR,utmb,2019
1076,43:27:23,23:08:16,Mario POHLE,SUPER MARIO BROTHERS,Alemania,M,SENIOR,utmb,2019
1077,43:28:08,23:09:01,Harry ADAIR,NONE,Reino Unido,M,VET-B,utmb,2019
1078,43:28:32,23:09:25,Gonzalo DE LA GRANJA VILLOSLADA,TIENDA EXPLORER VILARAIDERSOLIVENZA,España,M,SENIOR,utmb,2019
1079,43:29:54,23:10:47,Virginie DUTERME,LES CHEVALIERS DU VENT,Francia,F,VET-A,utmb,2019
1080,43:30:19,23:11:12,Niclas GÄLLENTOFT,SWEDEN RUNNERS,Suecia,M,VET-A,utmb,2019
1081,43:30:26,23:11:19,Angel VELASCO RUIZ MIGUEL,C.D. TRIAWOLD MOUNTAIN,España,M,VET-B,utmb,2019
1082,43:30:56,23:11:49,Delphine PRIVE,CRAZY RUNNER,Francia,F,VET-A,utmb,2019
1083,43:31:59,23:12:52,Gabriel PAVY,NONE,Francia,M,SENIOR,utmb,2019
1084,43:32:01,23:12:54,Cindy RYCKELYNCK,NONE,Francia,F,SENIOR,utmb,2019
1085,43:32:11,23:13:04,Gael POISSONNIER,KIKOUROU,Francia,M,VET-A,utmb,2019
1086,43:32:11,23:13:04,Maximilian HÖHNER,NONE,Alemania,M,SENIOR,utmb,2019
1087,43:33:00,23:13:53,Frederic BELLON,NONE,Francia,M,VET-B,utmb,2019
1088,43:33:08,23:14:01,Paolo COSTANTINI,NONE,Italia,M,VET-A,utmb,2019
1089,43:33:08,23:14:01,Florent LECOMTE,USCN,Francia,M,VET-A,utmb,2019
1090,43:33:47,23:14:40,Marcus WEBER,NONE,Alemania,M,VET-B,utmb,2019
1091,43:34:20,23:15:13,Sebastien POLI,NONE,Francia,M,VET-A,utmb,2019
1092,43:34:26,23:15:19,Philippe CONY,RAIDERS 2000,Francia,M,VET-B,utmb,2019
1093,43:34:39,23:15:32,Manuel CAVALIERI,ATL. ROCCA DI PAPA - TEAM CROSSCALL,Italia,M,VET-A,utmb,2019
1094,43:34:40,23:15:33,Jeremy PAULIAT,DECATHLON TRAIL TEAM,Bélgica,M,SENIOR,utmb,2019
1095,43:35:43,23:16:36,Matteo REFORZO,NONE,Italia,M,SENIOR,utmb,2019
1096,43:36:20,23:17:13,Tony CAZABAN,SOLIDAIRE EN PELOTON,Francia,M,VET-A,utmb,2019
1097,43:36:36,23:17:29,Vincent POULIQUEN,NONE,Francia,M,VET-A,utmb,2019
1098,43:37:50,23:18:43,Kevin GILGERT,TEAM TERRE DE RUNNING DREUX,Francia,M,SENIOR,utmb,2019
1099,43:39:05,23:19:58,Yukihiko NEGORO,GARDEN STATE TRACK CLUB,Japón,M,VET-B,utmb,2019
1100,43:39:09,23:20:02,Weerasak NIYAMABHA,NONE,Tailandia,M,SENIOR,utmb,2019
1101,43:39:17,23:20:10,Zhangchi CHEN,RUNNING PANDA,China,M,SENIOR,utmb,2019
1102,43:39:54,23:20:47,Tetsuaki KAMOTA,NONE,Japón,M,VET-B,utmb,2019
1103,43:40:16,23:21:09,Riccardo GORLERO,JERRY GARCIA TRAIL,Italia,M,VET-A,utmb,2019
1104,43:41:42,23:22:35,Ruth THERESIA,BDG EXPLORER,Indonesia,F,SENIOR,utmb,2019
1105,43:42:30,23:23:23,Hideo HAMANO,NONE,Japón,M,VET-B,utmb,2019
1106,43:43:42,23:24:35,Bertrand LACROIX,USSE,Francia,M,VET-A,utmb,2019
1107,43:44:08,23:25:01,Didier BOULEY,NONE,Francia,M,VET-A,utmb,2019
1108,43:44:16,23:25:09,Miroslaw OSTROWSKI,PRZEWODNIK BESKIDZKI,Polonia,M,VET-B,utmb,2019
1109,43:44:24,23:25:17,Eiji NAKAYAMA,SAKE-SHOP NAKAYAMA,Japón,M,VET-A,utmb,2019
1110,43:44:37,23:25:30,Virginie JEANMONNOT,NONE,Francia,F,VET-A,utmb,2019
1111,43:44:41,23:25:34,Xavier ROBYR,NONE,Suiza,M,VET-B,utmb,2019
1112,43:44:59,23:25:52,Jimmy FRIN,NONE,Francia,M,VET-A,utmb,2019
1113,43:45:37,23:26:30,Marc ZANELLI,NONE,Francia,M,VET-B,utmb,2019
1114,43:45:43,23:26:36,Dominique DESPRAS,NONE,Francia,M,VET-A,utmb,2019
1115,43:46:18,23:27:11,Michel BERNARD,NONE,Canadá,M,VET-A,utmb,2019
1116,43:47:15,23:28:08,Shuichi SASAKI,TEAM MAGNUM,Japón,M,VET-C,utmb,2019
1117,43:47:18,23:28:11,Manabu MORISHIMA,OOTA RUNNING CLUB,Japón,M,VET-A,utmb,2019
1118,43:47:19,23:28:12,Koichi ICHIGE,MITOISHIKAWARC,Japón,M,VET-B,utmb,2019
1119,43:47:38,23:28:31,Jorge CORREIA,NONE,Portugal,M,VET-A,utmb,2019
1120,43:47:45,23:28:38,Wai LEUNG KIN,NONE,Hong Kong,M,VET-A,utmb,2019
1121,43:47:48,23:28:41,Weigen CHU,CNRUNNER,China,M,VET-A,utmb,2019
1122,43:47:55,23:28:48,Yuji SASAKI,NONE,Japón,M,VET-B,utmb,2019
1123,43:48:23,23:29:16,Ines MELZER,NONE,Alemania,F,VET-A,utmb,2019
1124,43:48:30,23:29:23,Mayumi OKUNISHI,TEAM YAMAZARU JAPAN,Japón,M,VET-B,utmb,2019
1125,43:49:23,23:30:16,Stefano PEZZUOLO,NONE,Italia,M,VET-A,utmb,2019
1126,43:52:30,23:33:23,Frederic BOSSAN,NONE,Francia,M,VET-A,utmb,2019
1127,43:52:47,23:33:40,Adrien DENIS,NONE,Francia,M,SENIOR,utmb,2019
1128,43:52:49,23:33:42,Laurent MINODIER,XVE ATHLETIC CLUB,Francia,M,VET-B,utmb,2019
1129,43:53:24,23:34:17,Keung CHAN,NONE,Hong Kong,M,VET-A,utmb,2019
1130,43:53:41,23:34:34,Benoit DUVERLIE,CAF DSA,Francia,M,VET-B,utmb,2019
1131,43:54:35,23:35:28,Fabio DELBONO,ATLETICA FRANCIACORTA,Italia,M,SENIOR,utmb,2019
1132,43:54:35,23:35:28,Olivier VAN DE WEGE,NONE,Bélgica,M,VET-B,utmb,2019
1133,43:54:39,23:35:32,Julien THIBAULT LIGER,NONE,Francia,M,VET-A,utmb,2019
1134,43:55:02,23:35:55,Nicolas BAI,NONE,Francia,M,SENIOR,utmb,2019
1135,43:55:03,23:35:56,Soodong LEE,NONE,Corea del Sur,M,VET-C,utmb,2019
1136,43:55:04,23:35:57,Gilles REBOUX,NONE,Francia,M,VET-A,utmb,2019
1137,43:55:26,23:36:19,Massimo MARCONI,MAGREDI MOUNTAIN TRAIL,Italia,M,VET-B,utmb,2019
1138,43:56:01,23:36:54,Remi MARTIN,NONE,Francia,M,SENIOR,utmb,2019
1139,43:56:03,23:36:56,Shinichi TAKEMOTO,NONE,Japón,M,VET-B,utmb,2019
1140,43:56:09,23:37:02,Pascal THIBOUT,LES MARATOURISTES,Francia,M,VET-B,utmb,2019
1141,43:56:51,23:37:44,Fabrice BIASINO,TRAKKS AMBASSADOR,Bélgica,M,VET-A,utmb,2019
1142,43:57:06,23:37:59,Stephane ERNOULT,RCC,Francia,M,VET-A,utmb,2019
1143,43:58:15,23:39:08,Victor HENRY,NONE,Francia,M,SENIOR,utmb,2019
1144,43:58:54,23:39:47,Pasi RINNE,WASA TRAIL RUNNERS ,Finlandia,M,VET-A,utmb,2019
1145,44:00:07,23:41:00,Mauricio CARVAJAL LLACA,NORTHFACE MEXICO,Méjico,M,VET-B,utmb,2019
1146,44:00:27,23:41:20,Yoshio OTAKI,NONE,Japón,M,VET-B,utmb,2019
1147,44:00:42,23:41:35,Fabio ZAGLI,NONE,Italia,M,VET-B,utmb,2019
1148,44:00:44,23:41:37,Alessandro PIAZZINI,IL PONTE SCANDICCI,Italia,M,VET-B,utmb,2019
1149,44:01:53,23:42:46,Anemari CALIXTO,V8 4X4,Brasil,F,VET-A,utmb,2019
1150,44:02:12,23:43:05,Kitty LEE KAM SUEN,NONE,Hong Kong,F,VET-A,utmb,2019
1151,44:02:17,23:43:10,Joel CRUBILIE,FAC FIGEAC,Francia,M,VET-B,utmb,2019
1152,44:02:33,23:43:26,Phillip DONAIS,NONE,Canadá,M,VET-A,utmb,2019
1153,44:02:39,23:43:32,Jieling SHENG,NONE,China,F,VET-A,utmb,2019
1154,44:02:49,23:43:42,Alberto BAIO DANIEL,LOS CORRECAMINOS,Argentina,M,VET-A,utmb,2019
1155,44:03:19,23:44:12,Pierre BERNARD,NONE,Francia,M,VET-B,utmb,2019
1156,44:03:20,23:44:13,Pierre MAGRIT,RAC,Francia,M,VET-B,utmb,2019
1157,44:03:55,23:44:48,Manuel MESIAS FERNANDEZ JOSE,SADA MONTANA,España,M,VET-B,utmb,2019
1158,44:04:18,23:45:11,Berton KEITH,NONE,Estados Unidos,M,VET-B,utmb,2019
1159,44:04:24,23:45:17,Nøhr NIELSEN CARSTEN,THE RUNNING VIKING,Dinamarca,M,VET-B,utmb,2019
1160,44:05:19,23:46:12,Gijs VAN REEN,NONE,Países Bajos,M,VET-A,utmb,2019
1161,44:06:39,23:47:32,Gaku ISHIDA,NONE,Japón,M,VET-A,utmb,2019
1162,44:07:06,23:47:59,Diane SIBILLE,NONE,Francia,F,SENIOR,utmb,2019
1163,44:07:10,23:48:03,Elio GRISERI,NONE,Italia,M,VET-B,utmb,2019
1164,44:08:27,23:49:20,Joan AYGUASENOSA,CLUB MASQUES SANT ANDREU,España,M,SENIOR,utmb,2019
1165,44:10:00,23:50:53,Rafael GABOTERO MAGNO,NONE,Filipinas,M,VET-A,utmb,2019
1166,44:10:34,23:51:27,Monika BUTZ,NONE,Estados Unidos,F,VET-A,utmb,2019
1167,44:10:50,23:51:43,Thierry SICARD,S,Francia,M,VET-B,utmb,2019
1168,44:10:51,23:51:44,Christophe RICHER,NONE,Francia,M,VET-A,utmb,2019
1169,44:10:59,23:51:52,Javier SANAHUJA GAVARA,C.A.NOULAS,España,M,VET-A,utmb,2019
1170,44:11:03,23:51:56,Eric MATHIEU,NONE,Francia,M,VET-B,utmb,2019
1171,44:11:40,23:52:33,Nicolas VERSTRAETE,MBDA SPORT ATHLETISME,Francia,M,VET-B,utmb,2019
1172,44:11:45,23:52:38,Camille ADAMA,NONE,Francia,M,SENIOR,utmb,2019
1173,44:12:05,23:52:58,Maxime POCHON,PASSPARTOUT TRAILERS DU JOSAS,Francia,M,SENIOR,utmb,2019
1174,44:12:19,23:53:12,Neil CLOKE,NONE,Reino Unido,M,VET-A,utmb,2019
1175,44:12:20,23:53:13,Ioannis NTIKIADIS,KASSIOSDIAS,Grecia,M,VET-A,utmb,2019
1176,44:12:22,23:53:15,Mickael JAMBERT,FRONT RUNNERS DE PARIS,Francia,M,SENIOR,utmb,2019
1177,44:12:31,23:53:24,Bartosz NOWAK,POMIOTY SZATANA,Polonia,M,SENIOR,utmb,2019
1178,44:12:36,23:53:29,Gilles SARGE,NONE,Francia,M,VET-A,utmb,2019
1179,44:12:38,23:53:31,Donald ZUTTERMAN,CLUBE DE MONTANHA DO FUNCHAL,Bélgica,M,VET-C,utmb,2019
1180,44:14:17,23:55:10,Ivan ZAGUIRRE,NONE,España,M,SENIOR,utmb,2019
1181,44:14:20,23:55:13,Joao GRANDE NETO,NONE,Brasil,M,SENIOR,utmb,2019
1182,44:14:49,23:55:42,Jordi HERRERIAS COMELLAS ORIOL,NONE,España,M,VET-A,utmb,2019
1183,44:14:56,23:55:49,Christian COSTA DE OLIVEIRA,MAIRIE DE KOUROU (PM),Francia,M,SENIOR,utmb,2019
1184,44:15:04,23:55:57,Cláudio REININHO,FOZ COA TRAIL,Portugal,M,VET-A,utmb,2019
1185,44:15:08,23:56:01,Daniel WELTER,NONE,Francia,M,VET-A,utmb,2019
1186,44:15:08,23:56:01,Frederic COMEL,LES SANGLIERS DU MARDI,Bélgica,M,VET-B,utmb,2019
1187,44:15:19,23:56:12,André PIRES,NATURE HIGH RUNNING,Portugal,M,SENIOR,utmb,2019
1188,44:15:26,23:56:19,Albert MIRET TORRENS,PENYA RIBES,España,M,VET-B,utmb,2019
1189,44:15:29,23:56:22,Gérard SCHOTT,NONE,Francia,M,VET-A,utmb,2019
1190,44:16:07,23:57:00,Sandra JUHAZ,KCIPT SAMOBOR,Croacia,F,VET-B,utmb,2019
1191,44:16:08,23:57:01,Mile MIOKOVIĆ,MOGU DUGO,Croacia,M,VET-B,utmb,2019
1192,44:16:11,23:57:04,Giancarlo RAVASIO,NONE,Italia,M,VET-B,utmb,2019
1193,44:16:15,23:57:08,Paulo TINA,FOZ COA TRAIL,Portugal,M,VET-A,utmb,2019
1194,44:16:19,23:57:12,Bruno POIRIER,LES CHEVALIERS DU VENT,Francia,M,VET-B,utmb,2019
1195,44:16:44,23:57:37,Francisco SERRA HERNANDEZ,NONE,España,M,VET-C,utmb,2019
1196,44:16:48,23:57:41,Rodolphe BANDELIER,NONE,Francia,M,VET-A,utmb,2019
1197,44:17:17,23:58:10,Tokuhiro AMAMOTO,TRK,Japón,M,VET-B,utmb,2019
1198,44:17:33,23:58:26,Maria VALLEJO MATTEO DULCE,PODISTICA MEZZANESE,República Dominicana,F,VET-B,utmb,2019
1199,44:17:48,23:58:41,Yiqun WANG,NONE,China,M,VET-B,utmb,2019
1200,44:18:05,23:58:58,Rémi FABRÈGUE,NONE,Francia,M,SENIOR,utmb,2019
1201,44:19:04,23:59:57,Anthony MADIOT,NONE,Francia,M,SENIOR,utmb,2019
1202,44:19:34,24:00:27,Francesc VICENTE SOLE,CORRECATAGAFO,España,M,SENIOR,utmb,2019
1203,44:20:05,24:00:58,Stephane BOYER,NONE,Francia,M,VET-A,utmb,2019
1204,44:20:25,24:01:18,Frederic ROULLIER,NONE,Francia,M,VET-A,utmb,2019
1205,44:20:54,24:01:47,Anders WIDMARK,HEJA SPORT,Suecia,M,VET-A,utmb,2019
1206,44:21:22,24:02:15,Travis MCWHORTER,ALTRA RUNNING,Estados Unidos,M,SENIOR,utmb,2019
1207,44:21:41,24:02:34,Luca ARRIGHINI,SCARPINATORI,Italia,M,VET-B,utmb,2019
1208,44:21:48,24:02:41,Julie NICOLLET,CMBM,Francia,F,SENIOR,utmb,2019
1209,44:21:53,24:02:46,Daiki KOBAYASHI,ALL BLACKS SHIZUOKA,Japón,M,VET-A,utmb,2019
1210,44:22:05,24:02:58,Qiang XU,ACRG,China,M,SENIOR,utmb,2019
1211,44:22:21,24:03:14,Rafael FAYOS ROSELLO,C.E. LLOCNOU,España,M,VET-B,utmb,2019
1212,44:22:47,24:03:40,Angelika DIRR,SV WALDKIRCH,Alemania,F,VET-C,utmb,2019
1213,44:23:13,24:04:06,Ann BURCHFIELD,NONE,Estados Unidos,F,SENIOR,utmb,2019
1214,44:24:05,24:04:58,Yuichi HARA,HBS,Japón,M,VET-C,utmb,2019
1215,44:24:06,24:04:59,Michel BOUTTE,ST SO COURT,Francia,M,VET-A,utmb,2019
1216,44:24:08,24:05:01,Julien AMALBERT,ST SO COURT,Francia,M,VET-A,utmb,2019
1217,44:24:09,24:05:02,Tomasz ZAWORSKI,NONE,Polonia,M,SENIOR,utmb,2019
1218,44:24:12,24:05:05,Pablo MACHUCA JANINI,NONE,España,M,VET-A,utmb,2019
1219,44:25:09,24:06:02,Mateusz HYSKI,OKROKWIECEJ.PL,Polonia,M,SENIOR,utmb,2019
1220,44:25:09,24:06:02,Dalama ROSENDO ALVAREZ,LORO PARQUE FUNDACION,España,M,VET-A,utmb,2019
1221,44:25:11,24:06:04,Okano TADASHI,TAKAO TENGU CLUB,Japón,M,VET-A,utmb,2019
1222,44:25:14,24:06:07,Johann BOUCHET,NONE,Francia,M,VET-A,utmb,2019
1223,44:25:31,24:06:24,Alexander ZELENKA,NONE,Suiza,M,VET-A,utmb,2019
1224,44:25:35,24:06:28,Laurent BERGER,NONE,Francia,M,VET-A,utmb,2019
1225,44:25:38,24:06:31,Massimo GASTALDI,NONE,Italia,M,VET-A,utmb,2019
1226,44:25:51,24:06:44,Grzegorz STANOWSKI,NONE,Polonia,M,VET-A,utmb,2019
1227,44:26:09,24:07:02,Yosuke MATSUOKA,NONE,Japón,M,VET-A,utmb,2019
1228,44:27:26,24:08:19,Giuseppe NATALE,A.P.D. PIETRO MICCA,Italia,M,VET-B,utmb,2019
1229,44:27:40,24:08:33,Keisuke MIYAZAKI,NONE,Japón,M,VET-B,utmb,2019
1230,44:27:56,24:08:49,Dominic SCOTT,NONE,Reino Unido,M,VET-B,utmb,2019
1231,44:28:02,24:08:55,Pierre SANCHEZ,VS OZOIR LA FERRIERE,Francia,M,VET-A,utmb,2019
1232,44:28:39,24:09:32,Ioannis GKERLES,NONE,Grecia,M,VET-B,utmb,2019
1233,44:28:40,24:09:33,Thierry THIVOLLE,AC TASSIN,Francia,M,VET-B,utmb,2019
1234,44:28:40,24:09:33,(nima) JAVAHERI JAHANMEHR,NONE,Reino Unido,M,SENIOR,utmb,2019
1235,44:28:43,24:09:36,Arnaud ANCELIN,LES FOULEES DOUCES,Francia,M,VET-A,utmb,2019
1236,44:29:09,24:10:02,Olivier JACOB,UGLOW AMBS,Francia,M,SENIOR,utmb,2019
1237,44:29:15,24:10:08,Bin HE,NONE,China,M,VET-A,utmb,2019
1238,44:30:33,24:11:26,Franck DAGIRAL,AURILLAC MONTAGNE ESCALADE,Francia,M,VET-B,utmb,2019
1239,44:30:35,24:11:28,Fabrizio GIGLIOTTI,VALSUSA RUNNING TEAM,Italia,M,VET-B,utmb,2019
1240,44:30:35,24:11:28,Stéphane GALEAZZI,NONE,Francia,M,VET-B,utmb,2019
1241,44:30:50,24:11:43,Janine REUSE,NONE,Suiza,F,VET-B,utmb,2019
1242,44:30:50,24:11:43,Marie AYTON,KNYSNA MARATHON CLUB,Sudáfrica,F,VET-B,utmb,2019
1243,44:31:22,24:12:15,Dennis KOORS,NONE,Dinamarca,M,VET-A,utmb,2019
1244,44:32:53,24:13:46,Sadik TASKIN,ZER A.S,Turquía,M,SENIOR,utmb,2019
1245,44:32:57,24:13:50,Jean CARON,COURIR EN PAYS DE GRASSE,Francia,M,VET-B,utmb,2019
1246,44:33:11,24:14:04,Lung WONG LEUNG,NONE,Hong Kong,M,SENIOR,utmb,2019
1247,44:33:46,24:14:39,Fabrizio ALOISI,AVIS FORLI',Italia,M,VET-C,utmb,2019
1248,44:34:10,24:15:03,Niki HURST,NONE,Canadá,F,SENIOR,utmb,2019
1249,44:34:14,24:15:07,James TELLIAS,NONE,Filipinas,M,SENIOR,utmb,2019
1250,44:34:39,24:15:32,Longhua LIAO,NONE,China,M,SENIOR,utmb,2019
1251,44:34:41,24:15:34,Zhida YANG,KAILAS,China,M,SENIOR,utmb,2019
1252,44:34:55,24:15:48,Liang PAN,NONE,China,M,VET-A,utmb,2019
1253,44:35:21,24:16:14,Dmitry RUSAKOV,COLUMBIA RUSSIA,Rusia,M,VET-A,utmb,2019
1254,44:35:58,24:16:51,Nur ÇELIK SEDA,MADEINCELIK,Turquía,F,SENIOR,utmb,2019
1255,44:36:30,24:17:23,Héctor SAIZ MONS,GM ORZA,España,M,VET-A,utmb,2019
1256,44:36:49,24:17:42,Gang WU,GLOBAL RUNNER FACE CUTE,China,M,VET-A,utmb,2019
1257,44:37:15,24:18:08,François FUHRMANN,NONE,Francia,M,VET-B,utmb,2019
1258,44:37:39,24:18:32,Michel DAVID,CSA ,Francia,M,VET-B,utmb,2019
1259,44:37:44,24:18:37,Rachid FETTAR,ASPTT COMPIEGNE,Francia,M,VET-A,utmb,2019
1260,44:37:45,24:18:38,Qian RAN,路上越野,China,F,VET-A,utmb,2019
1261,44:37:53,24:18:46,Alessio CORTI,ZENITHAL,Italia,M,VET-A,utmb,2019
1262,44:37:54,24:18:47,Yusuke ITO,NONE,Japón,M,SENIOR,utmb,2019
1263,44:38:14,24:19:07,Charles DECOTTIGNIES,NONE,Francia,M,VET-A,utmb,2019
1264,44:38:18,24:19:11,Laurent HALBAUT,TEAM TRAIL C'EST DANS LA TETE,Francia,M,VET-A,utmb,2019
1265,44:38:29,24:19:22,Cedric HAMONIER,NONE,Francia,M,SENIOR,utmb,2019
1266,44:38:36,24:19:29,Yong PHILLIP YEO KIAN,NONE,Malasia,M,SENIOR,utmb,2019
1267,44:38:37,24:19:30,Aleksandar DJAKOVIC,ULTRA TRKAC SRBIJA,Serbia,M,VET-A,utmb,2019
1268,44:39:01,24:19:54,Bernard JEZEQUEL,AAA LYON,Francia,M,VET-B,utmb,2019
1269,44:39:26,24:20:19,Cedric CHAUDET,ERAA,Francia,M,VET-A,utmb,2019
1270,44:39:31,24:20:24,Liviu MAN,MURES RUNNERS,Rumania,M,VET-A,utmb,2019
1271,44:39:35,24:20:28,Zhengqiu XIE,NONE,China,F,SENIOR,utmb,2019
1272,44:39:37,24:20:30,Iain GRANT,FTS RACE TEAM,Reino Unido,M,VET-A,utmb,2019
1273,44:39:49,24:20:42,Romain LOCHON,NONE,Francia,M,VET-A,utmb,2019
1274,44:40:40,24:21:33,Breeze SHARMA,SELF,India,M,VET-A,utmb,2019
1275,44:40:59,24:21:52,Olov BERG,NONE,Suecia,M,VET-A,utmb,2019
1276,44:41:00,24:21:53,Mario BOLLITO,CAI CHIERI,Italia,M,VET-B,utmb,2019
1277,44:41:07,24:22:00,Yannick MAZZOCCHI,LES SAISIES,Francia,M,SENIOR,utmb,2019
1278,44:41:18,24:22:11,Razvan LAZAREANU,NONE,Canadá,M,VET-A,utmb,2019
1279,44:42:03,24:22:56,Emile MORSINK,NONE,Países Bajos,M,SENIOR,utmb,2019
1280,44:42:23,24:23:16,Israel RAMIREZ,NONE,Méjico,M,VET-A,utmb,2019
1281,44:42:26,24:23:19,Aude JOLIVE MALENGREAU,COURIR A KERHUON,Francia,F,VET-A,utmb,2019
1282,44:42:31,24:23:24,Thomas BERGER,NONE,Francia,M,SENIOR,utmb,2019
1283,44:42:35,24:23:28,Hintzy,AC CAMBRAI,Francia,F,VET-A,utmb,2019
1284,44:42:37,24:23:30,Yongming WANG,大理深度跑团,China,M,VET-A,utmb,2019
1285,44:42:42,24:23:35,Athanasios SKOPAS,NONE,Grecia,M,VET-B,utmb,2019
1286,44:43:02,24:23:55,Georgios PANAGOPOULOS,NONE,Grecia,M,VET-A,utmb,2019
1287,44:43:27,24:24:20,Nicolas MUNOZ,NONE,Francia,M,SENIOR,utmb,2019
1288,44:43:58,24:24:51,Zhongzheng WANG,NONE,China,M,SENIOR,utmb,2019
1289,44:44:18,24:25:11,Fabio FIUMI,NONE,Italia,M,SENIOR,utmb,2019
1290,44:44:34,24:25:27,Yuuki MARUYAMA,WATARIDORI,Japón,M,SENIOR,utmb,2019
1291,44:45:03,24:25:56,Kosuke NAKANO,NONE,Japón,M,VET-A,utmb,2019
1292,44:45:47,24:26:40,Olivier SAUNAL,NONE,Francia,M,VET-A,utmb,2019
1293,44:45:51,24:26:44,Gregory PETITJEAN,NONE,Francia,M,VET-A,utmb,2019
1294,44:47:07,24:28:00,Ryoshi NAKAMURA,NONE,Japón,M,SENIOR,utmb,2019
1295,44:47:08,24:28:01,Cristian GORELLA,ASD CAI CIM SAG TRIESTE,Italia,M,VET-A,utmb,2019
1296,44:47:11,24:28:04,Silvan PALAZOT,NONE,Francia,M,SENIOR,utmb,2019
1297,44:47:11,24:28:04,Silverio PIPOLO,CAI CIM SAG TRIESTE,Italia,M,VET-B,utmb,2019
1298,44:47:34,24:28:27,Laurence MINGUET,BOITHEUX,Bélgica,F,VET-A,utmb,2019
1299,44:47:34,24:28:27,Christophe HURBAIN,NONE,Francia,M,VET-A,utmb,2019
1300,44:49:50,24:30:43,Ivan SEDDA,VILLACIDRO TRIATHLON,Italia,M,VET-A,utmb,2019
1301,44:49:56,24:30:49,Frederic GOFFLOT,TREVIRE TRAIL CLUB,Bélgica,M,VET-A,utmb,2019
1302,44:50:11,24:31:04,Eliseo GARRIDO PEREZ,INDEPENDIENTE,España,M,VET-B,utmb,2019
