posicion,tiempo,dif,nombre,club,pais,sex,cat,carrera,anio
1567,45:28:14,24:43:58,Tomasz JANIK,ORANGE POLSKA,Polonia,M,VET-A,utmb,2018
1568,45:28:16,24:44:00,Laura LAKIO,SAMBA TRAIL RUNNING CLUB,Finlandia,F,VET-A,utmb,2018
1569,45:28:17,24:44:01,Kari KARHULA,ASIKKALAN RAIKAS,Finlandia,M,VET-B,utmb,2018
1570,45:28:30,24:44:14,Pierre LE ROUX,NONE,Francia,M,VET-A,utmb,2018
1571,45:28:34,24:44:18,Kenji NOGUCHI,NONE,Japón,M,VET-B,utmb,2018
1572,45:30:04,24:45:48,Anke DRESCHER,NONE,Alemania,F,VET-B,utmb,2018
1573,45:30:44,24:46:28,Yuki NAKANO,NONE,Japón,M,SENIOR,utmb,2018
1574,45:30:44,24:46:28,Iku SUITA,IWAMOTO CITY TRC,Japón,M,SENIOR,utmb,2018
1575,45:30:55,24:46:39,Yoshinari TOYOKAWA,NONE,Japón,M,VET-A,utmb,2018
1576,45:31:08,24:46:52,Narciso CHAVES,MADEIRA TRAIL TEAM,Portugal,M,VET-A,utmb,2018
1577,45:31:13,24:46:57,Emir BELKAHIA,LAPINS RUNNERS,Francia,M,SENIOR,utmb,2018
1578,45:31:14,24:46:58,Carole AMARGE,NONE,Francia,F,SENIOR,utmb,2018
1579,45:31:55,24:47:39,Bruno CHABRIAIS,NONE,Francia,M,VET-B,utmb,2018
1580,45:32:31,24:48:15,Thomas LAGARDE,NONE,Francia,M,SENIOR,utmb,2018
1581,45:32:46,24:48:30,François SIMON,IMPULSION TRAIL,Francia,M,VET-B,utmb,2018
1582,45:32:55,24:48:39,Marco MANCINI,ATLETICA 75,Italia,M,SENIOR,utmb,2018
1583,45:32:58,24:48:42,Manuel MIR RODRIGUEZ,OS ANDARINES D´ARAGON,España,M,SENIOR,utmb,2018
1584,45:32:58,24:48:42,Alfredo LABELLA OSES,ADA JERONIMO ZURITA,España,M,VET-B,utmb,2018
1585,45:32:59,24:48:43,Tomasz SZAŁKOWSKI,LIBIĄŻ,Polonia,M,VET-A,utmb,2018
1586,45:33:00,24:48:44,Jorge ARAMBURO VILCHES,TRAIL RUNNING ZARAGOZA,España,M,SENIOR,utmb,2018
1587,45:33:06,24:48:50,Remi ARRAGON,NONE,Francia,M,SENIOR,utmb,2018
1588,45:33:23,24:49:07,Hiroshi OHBA,NONE,Japón,M,VET-B,utmb,2018
1589,45:33:37,24:49:21,Rong ZHANG,ACRG,Australia,M,VET-A,utmb,2018
1590,45:34:07,24:49:51,Ranko OREHOVEC,SRD 315 SJEVEROZAPAD,Croacia,M,SENIOR,utmb,2018
1591,45:34:47,24:50:31,Chi LO SIK,PEAK CHASER,Hong Kong,M,VET-C,utmb,2018
1592,45:34:51,24:50:35,Maxime LE CONIAT,NONE,Francia,M,SENIOR,utmb,2018
1593,45:35:21,24:51:05,Martin HINMAN,PARIMARA,Reino Unido,M,VET-A,utmb,2018
1594,45:36:00,24:51:44,Francesco FAZIO,VIBO SABY,Italia,M,VET-A,utmb,2018
1595,45:36:06,24:51:50,Andrea GOAT,NAGAYE PROJECT BIKE & RUN,Italia,M,VET-B,utmb,2018
1596,45:36:22,24:52:06,Niuniu ZHANG,NONE,China,M,SENIOR,utmb,2018
1597,45:37:06,24:52:50,Stephan LEMONSU,SAMOENS TRAIL TEAM,Francia,M,VET-A,utmb,2018
1598,45:37:08,24:52:52,Alicja SZAROWAR,NOWE GRANICE,Polonia,F,VET-A,utmb,2018
1599,45:37:34,24:53:18,Sebastien BOTTARO,NONE,Francia,M,SENIOR,utmb,2018
1600,45:38:05,24:53:49,Alain PELHATE,NONE,Francia,M,VET-C,utmb,2018
1601,45:38:35,24:54:19,Romain LETURGIE,DSN74,Francia,M,SENIOR,utmb,2018
1602,45:38:37,24:54:21,Guy DUBIE,069069,Francia,M,VET-C,utmb,2018
1603,45:38:58,24:54:42,Philippe LECHABLE,TEAM TRAIL 35,Francia,M,VET-A,utmb,2018
1604,45:38:59,24:54:43,Gildas AUBRY,AUCUN,Francia,M,VET-A,utmb,2018
1605,45:39:10,24:54:54,Jean FARQUET,TEAM SOMLAPROZ,Suiza,M,SENIOR,utmb,2018
1606,45:39:14,24:54:58,Marc LACOSTE,NONE,Francia,M,VET-B,utmb,2018
1607,45:39:39,24:55:23,Hin HO HUI,HOT BLOOD HARD PIE,Hong Kong,M,SENIOR,utmb,2018
1608,45:39:49,24:55:33,Antony AU YAN HEI,NONE,Hong Kong,M,SENIOR,utmb,2018
1609,45:40:39,24:56:23,Yuen CHUI CHI,THE PEAK HUNTER,Hong Kong,M,SENIOR,utmb,2018
1610,45:40:40,24:56:24,Mateusz GRZESIAK,CLUB AA,Polonia,M,SENIOR,utmb,2018
1611,45:40:44,24:56:28,John YEUNG,NONE,Hong Kong,M,SENIOR,utmb,2018
1612,45:41:20,24:57:04,Gianni BERSANI,AS ATLETICA PIACENZA,Italia,M,VET-B,utmb,2018
1613,45:41:42,24:57:26,Eisuke KINOSHITA,NONE,Japón,M,VET-C,utmb,2018
1614,45:41:55,24:57:39,Thomas LONEZ,NONE,Bélgica,M,SENIOR,utmb,2018
1615,45:41:55,24:57:39,Ben WILKINSON,NONE,Reino Unido,M,VET-A,utmb,2018
1616,45:41:59,24:57:43,Krzysztof JÓZEFOWICZ,NONE,Polonia,M,SENIOR,utmb,2018
1617,45:42:01,24:57:45,Tania TOLENTINATI,ASD TRAIL ADVENTURE MARCHE,Italia,F,VET-A,utmb,2018
1618,45:42:01,24:57:45,Beniamino CAVALLI,A.S.D. TRAIL ADVENTURE MARCHE,Italia,M,VET-A,utmb,2018
1619,45:42:08,24:57:52,Benoit,NONE,Francia,M,VET-A,utmb,2018
1620,45:42:10,24:57:54,Fabrice SOWINSKI,AUVERGNE TEAM NATURE TRAIL,Francia,M,VET-A,utmb,2018
1621,45:42:20,24:58:04,Ramón GOMEZ GUTIERREZ JUAN,NONE,Paraguay,M,VET-A,utmb,2018
1622,45:42:52,24:58:36,Jonata PANCINI,ITALPOSE,Italia,M,VET-A,utmb,2018
1623,45:42:53,24:58:37,Doriano CASTELLANA,ITALPOSE,Italia,M,VET-A,utmb,2018
1624,45:42:57,24:58:41,Rocío RABERY,NONE,Paraguay,F,VET-A,utmb,2018
1625,45:43:41,24:59:25,Lope SANCHEZ IZQUIERDO,AUTODESTRUCCION TRIATHLON,España,M,VET-A,utmb,2018
1626,45:43:41,24:59:25,Antonio CULLELL MIRANDA,NONE,España,M,VET-A,utmb,2018
1627,45:43:42,24:59:26,Pengfei WANG,BERRY RUNNER,China,M,SENIOR,utmb,2018
1628,45:43:42,24:59:26,Antonio RODRÍGUEZ BUTRAGUEÑO JOSÉ,AUTODESTRUCCION TRIATLON,España,M,VET-A,utmb,2018
1629,45:43:58,24:59:42,Paul SOUTEYRAND,NONE,Francia,M,SENIOR,utmb,2018
1630,45:44:06,24:59:50,Xiaotian GUO,NONE,China,M,SENIOR,utmb,2018
1631,45:44:19,25:00:03,Benedykt KRZCZUK,NONE,Polonia,M,VET-B,utmb,2018
1632,45:44:33,25:00:17,Eric CHARLET,COURIR A COMINES,Bélgica,M,VET-A,utmb,2018
1633,45:44:37,25:00:21,Jean VERSCHAEVE,COURIR A COMINES,Bélgica,M,SENIOR,utmb,2018
1634,45:44:40,25:00:24,Eric PENISSON,ATHLETIC CLUB PAYS D'ANCENIS,Francia,M,VET-B,utmb,2018
1635,45:44:41,25:00:25,Nicolas CADY,ACPA,Francia,M,SENIOR,utmb,2018
1636,45:44:43,25:00:27,Idan PERETZ,RAIDLIGHT ISRAEL,Israel,M,VET-A,utmb,2018
1637,45:44:44,25:00:28,Guillaume MOISAN,ACPA,Francia,M,SENIOR,utmb,2018
1638,45:44:46,25:00:30,Jerome BIZEUL,ACPANCENIS,Francia,M,VET-A,utmb,2018
1639,45:44:46,25:00:30,Mickael BOURGET,ACPA,Francia,M,VET-B,utmb,2018
1640,45:44:46,25:00:30,Xavier BERNARD,AC PAREMPUYRE,Francia,M,VET-A,utmb,2018
1641,45:44:48,25:00:32,Fruehwirt,MONZA MARATHON TEAM,Austria,F,VET-B,utmb,2018
1642,45:44:50,25:00:34,David LLADÓ VILLANUA,LA PIFIA ST,España,M,VET-A,utmb,2018
1643,45:44:52,25:00:36,Shunya MATSUNO,NONE,Japón,M,SENIOR,utmb,2018
1644,45:44:55,25:00:39,Elena BETEMPS,NONE,Italia,F,SENIOR,utmb,2018
1645,45:45:02,25:00:46,Franklin CHUNG,NONE,Estados Unidos,M,SENIOR,utmb,2018
1646,45:45:19,25:01:03,Gilles FAUGERAS,ASO NTN-SNR,Francia,M,VET-A,utmb,2018
1647,45:45:27,25:01:11,Kazuhisa SADAZUKA,HAIKUNOKAI,Japón,M,SENIOR,utmb,2018
1648,45:45:38,25:01:22,Christophe GOUIN,EA CHAMBERY,Francia,M,VET-B,utmb,2018
1649,45:45:39,25:01:23,Lim SOH HIAN,NONE,Malasia,M,VET-B,utmb,2018
1650,45:46:18,25:02:02,Yuren ZHANG,NONE,China,M,VET-A,utmb,2018
1651,45:46:19,25:02:03,Yuan JI,NONE,China,M,VET-A,utmb,2018
1652,45:46:26,25:02:10,Mark THOMSON,NONE,Reino Unido,M,VET-B,utmb,2018
1653,45:46:29,25:02:13,Eric CHIU PING YU,FREE BOYS CLUB,China,M,SENIOR,utmb,2018
1654,45:47:08,25:02:52,Michele PETRONE,TEAM ANIMATRAIL,Italia,M,VET-A,utmb,2018
1655,45:47:17,25:03:01,Stephen DUNDON,MONT KIARA RUNNING CLUB (MKRC),Australia,M,SENIOR,utmb,2018
1656,45:47:32,25:03:16,Shingo HAMAMOTO,NONE,Japón,M,VET-A,utmb,2018
1657,45:48:24,25:04:08,Fabrice VOILLAUME,NONE,Francia,M,VET-B,utmb,2018
1658,45:48:47,25:04:31,Nick SHORTER,NONE,Reino Unido,M,VET-A,utmb,2018
1659,45:49:13,25:04:57,Murielle MORAT,KALENJI TEAM,Francia,F,VET-A,utmb,2018
1660,45:49:14,25:04:58,Yves CHABOREL,ASPTT VERDUN,Francia,M,VET-C,utmb,2018
1661,45:49:40,25:05:24,Christopher WRIGHT,SETTLE HARRIERS,Reino Unido,M,VET-B,utmb,2018
1662,45:50:06,25:05:50,Kazumi KONDA,NONE,Japón,F,VET-B,utmb,2018
1663,45:50:34,25:06:18,Paolo FIORE,NONE,Italia,M,VET-B,utmb,2018
1664,45:50:44,25:06:28,Gareth SHELLARD,NONE,Reino Unido,M,SENIOR,utmb,2018
1665,45:50:53,25:06:37,Rodrigo LARA,KRUNNERS,Chile,M,SENIOR,utmb,2018
1666,45:51:03,25:06:47,Vincenzo CAMINITA,NONE,Italia,M,VET-B,utmb,2018
1667,45:51:09,25:06:53,Ian MCGREGOR,NONE,Australia,M,VET-C,utmb,2018
1668,45:51:12,25:06:56,Samuel DIAZ,TEAM - ONE,España,M,VET-A,utmb,2018
1669,45:51:42,25:07:26,Marc MAGNANI,AC PASSY SALLANCHES SPAC,Francia,M,VET-B,utmb,2018
1670,45:52:18,25:08:02,Stephanie JOHNSON,NONE,Estados Unidos,F,VET-B,utmb,2018
1671,45:52:18,25:08:02,Trena CHELLINO,NONE,Estados Unidos,F,VET-B,utmb,2018
1672,45:53:13,25:08:57,Romain JOUFFROY,NONE,Francia,M,VET-A,utmb,2018
1673,45:53:18,25:09:02,Sergej LYSIONOK,CYPRUS TRAIL RUNNERS,Lituania,M,SENIOR,utmb,2018
1674,45:53:19,25:09:03,Nerijus BEZRUKOVAS,NONE,Lituania,M,VET-A,utmb,2018
1675,45:53:20,25:09:04,Sihui YANG,ARROW,China,M,SENIOR,utmb,2018
1676,45:53:56,25:09:40,Yann LAMOTTE,NONE,Francia,M,VET-A,utmb,2018
1677,45:54:00,25:09:44,Yiu TAM MAN,NONE,Hong Kong,M,VET-C,utmb,2018
1678,45:54:11,25:09:55,Massimiliano RONCHETTI,NONE,Italia,M,VET-A,utmb,2018
1679,45:54:17,25:10:01,Atsuyuki MAEDA,NONE,Japón,M,VET-B,utmb,2018
1680,45:54:33,25:10:17,Pietro SCHIAFFONATI,LUPI D'APPENNINO,Italia,M,SENIOR,utmb,2018
1681,45:54:38,25:10:22,Peng BIN,NONE,China,F,SENIOR,utmb,2018
1682,45:54:46,25:10:30,Andrew HEANEY,NONE,Reino Unido,M,VET-B,utmb,2018
1683,45:55:54,25:11:38,Kit LEE YING,NONE,Hong Kong,M,VET-A,utmb,2018
1684,45:56:21,25:12:05,Katsumi MIYAKE,NONE,Japón,M,VET-C,utmb,2018
1685,45:56:36,25:12:20,Fabrice GUERIOT,RUNNING CLUB CHATENOIS(88),Francia,M,VET-A,utmb,2018
1686,45:57:08,25:12:52,Thomas MARTIN,NONE,Australia,M,VET-C,utmb,2018
1687,45:57:12,25:12:56,Henryk JAWOREK,NONE,Alemania,M,VET-B,utmb,2018
1688,45:57:13,25:12:57,Alain SALOME,RONCHIN ATHLETIC CLUB,Francia,M,VET-B,utmb,2018
1689,45:57:14,25:12:58,David WYATT,SADDLEWORTH RUNNERS,Reino Unido,M,VET-A,utmb,2018
1690,45:57:16,25:13:00,Seivland POH,NONE,Singapur,F,VET-A,utmb,2018
1691,45:57:24,25:13:08,Edeltraud SALOME,RONCHIN ATHLETIC CLUB,Alemania,F,VET-B,utmb,2018
1692,45:57:33,25:13:17,Kent YEUNG WING,THE PEAK HUNTER,Hong Kong,M,SENIOR,utmb,2018
1693,45:58:16,25:14:00,Tim MARTLAND,LYMM RUNNERS,Reino Unido,M,VET-B,utmb,2018
1694,45:58:30,25:14:14,Anthony HUI,NONE,Reino Unido,M,VET-B,utmb,2018
1695,45:58:38,25:14:22,Cesare GAMBARDELLA,NONE,Italia,M,VET-B,utmb,2018
1696,45:58:40,25:14:24,Tomonori ARAKI,COLUMBIA SPORTWEAR,Japón,M,VET-A,utmb,2018
1697,45:58:54,25:14:38,Jun SHEN,LP SUPPORT,China,M,SENIOR,utmb,2018
1698,45:58:55,25:14:39,Antoine BARTHELEMY,RCF ISSY AVIA,Francia,M,VET-B,utmb,2018
1699,45:59:04,25:14:48,Wa KUONG HOU,NONE,Portugal,M,SENIOR,utmb,2018
1700,45:59:25,25:15:09,Jr MAGBANUA MANUEL,ARTRUNNING: ANTIQUE ROAD AND TRAIL RUNNING,Filipinas,M,VET-A,utmb,2018
1701,45:59:38,25:15:22,Philippe PECQUEUX,FOULEES DE ST GERMAIN EN LAYE,Francia,M,VET-B,utmb,2018
1702,45:59:52,25:15:36,Laurent WACKER,NONE,Francia,M,VET-A,utmb,2018
1703,45:59:58,25:15:42,Wenwei XU,QUAN^2,China,M,VET-A,utmb,2018
1704,46:00:24,25:16:08,Fabien CYPIERE,CA BELVES,Francia,M,SENIOR,utmb,2018
1705,46:00:58,25:16:42,Jaime AGUSTIN VALLES JOSE,S.M. C.A. CAFETERIAS WILLIAM,España,M,VET-B,utmb,2018
1706,46:00:59,25:16:43,Massimo NERVI,G.S.D. EUROBIKE SWIM AND RUN,Italia,M,VET-A,utmb,2018
1707,46:01:00,25:16:44,Carlos MARTINEZ ORTUNO JUAN,S.M. C.A. CAFETERIAS WILLIAM,España,M,VET-B,utmb,2018
1708,46:01:01,25:16:45,Antonio BRUNA GIMENEZ,S.M.CLUB DE ATLETISMO CAFETERIAS WILLIAM,España,M,VET-A,utmb,2018
1709,46:01:11,25:16:55,Yves BIZET,NONE,Francia,M,SENIOR,utmb,2018
1710,46:01:16,25:17:00,Robb GRUBB,CLEVEDON AC,Reino Unido,M,VET-B,utmb,2018
1711,46:01:22,25:17:06,Christophe BIZET,NONE,Francia,M,VET-A,utmb,2018
1712,46:01:34,25:17:18,Cheung IENG,V RUN,Moldavia,F,SENIOR,utmb,2018
1713,46:02:13,25:17:57,Kento ITO,NONE,Japón,M,VET-A,utmb,2018
1714,46:02:22,25:18:06,Julien MASSON,VEXINTRAIL ASSOCIATION,Francia,M,VET-A,utmb,2018
1715,46:02:54,25:18:38,Martine PALOUS,NONE,Francia,F,VET-B,utmb,2018
1716,46:02:54,25:18:38,Marie SMOLUCK JEAN,NONE,Francia,M,VET-B,utmb,2018
1717,46:03:14,25:18:58,Kiyomi FUKUYAMA,TEAM VIVA LA VIDA,Japón,F,VET-B,utmb,2018
1718,46:03:17,25:19:01,Zhenglin YUAN,NONE,China,M,SENIOR,utmb,2018
1719,46:03:33,25:19:17,Takashi IDA,T-FARM,Japón,M,VET-A,utmb,2018
1720,46:04:19,25:20:03,Harald BAJOHR,TEAM SOQ.DE,Alemania,M,VET-B,utmb,2018
1721,46:04:28,25:20:12,Frank TORRES,NONE,España,M,VET-A,utmb,2018
1722,46:04:59,25:20:43,Joseph SIBAL,MOUNTAIN GOAT PILIPINAS ,Filipinas,M,SENIOR,utmb,2018
1723,46:05:34,25:21:18,Mathilde LEPROUST,CIV CHEVREUSE,Francia,F,VET-A,utmb,2018
1724,46:05:35,25:21:19,Zhenhua HE,DUNELM RUNNING TEAM,China,M,SENIOR,utmb,2018
1725,46:06:02,25:21:46,Nicolas BOVO,NONE,Francia,M,VET-A,utmb,2018
1726,46:07:29,25:23:13,Romão SANTOS,SALAMANDRECOS,Portugal,M,VET-A,utmb,2018
1727,46:07:35,25:23:19,Kazuo HASHIUCHI,NONE,Japón,M,VET-A,utmb,2018
1728,46:07:36,25:23:20,João LOURENÇO,SALAMANDRECOS,Portugal,M,VET-B,utmb,2018
1729,46:07:44,25:23:28,Ken TSE,NONE,Hong Kong,M,SENIOR,utmb,2018
1730,46:09:08,25:24:52,Matthieu CUTIN,SMAC,Francia,M,SENIOR,utmb,2018
1731,46:09:45,25:25:29,Hervé GAYARD,SMAC,Francia,M,VET-B,utmb,2018
1732,46:09:48,25:25:32,Serge MIRRA,SMAC,Francia,M,VET-A,utmb,2018
1733,46:10:14,25:25:58,Akira KONUMA,NONE,Japón,M,VET-A,utmb,2018
1734,46:10:20,25:26:04,Yun DONG,TEAM GUANGZHOU TEMA,China,M,VET-A,utmb,2018
1735,46:10:55,25:26:39,Takashi YANAGIHARA,RIDGE-I,Japón,M,SENIOR,utmb,2018
1736,46:11:16,25:27:00,Riccardo TONOLLA,NONE,Suiza,M,VET-C,utmb,2018
1737,46:11:16,25:27:00,Fabian RAST,NONE,Suiza,M,SENIOR,utmb,2018
1738,46:12:20,25:28:04,Chumpol CHAIKANARAKKUL,ULTRA BANGKOK,Tailandia,M,VET-A,utmb,2018
1739,46:13:05,25:28:49,Piero DOTTI FRANCESCO,NONE,Italia,M,VET-B,utmb,2018
1740,46:13:11,25:28:55,Olivier DAVID,NONE,Francia,M,VET-B,utmb,2018
1741,46:13:16,25:29:00,Vittorio REPETTO,NONE,Italia,M,VET-B,utmb,2018
1742,46:13:21,25:29:05,William TANG,NONE,Hong Kong,M,VET-A,utmb,2018
1743,46:13:21,25:29:05,Antoni MARTI MASES,ESPORTS QUEROL- PEDALA.CAT,España,M,VET-A,utmb,2018
1744,46:13:25,25:29:09,Larissa CHANKSELIANI,NONE,Canadá,F,VET-B,utmb,2018
1745,46:13:49,25:29:33,Ouns KISSIYAR,NONE,Bélgica,M,VET-A,utmb,2018
1746,46:14:39,25:30:23,Nataliia FILATOVA,ENDURANCE SCHOOL,Ucrania,F,SENIOR,utmb,2018
1747,46:16:03,25:31:47,Tomohiro NAKAYA,NONE,Japón,M,SENIOR,utmb,2018
1748,46:16:31,25:32:15,Bong LEUNG CHUN,LIFE FEVER,Hong Kong,M,VET-A,utmb,2018
1749,46:17:24,25:33:08,Michel DECOUDIER JEAN,ASSOCIATION NEUVILLE ATHLETISME,Francia,M,VET-A,utmb,2018
1750,46:18:10,25:33:54,Laurent MARIN,NONE,Francia,M,VET-A,utmb,2018
1751,46:18:23,25:34:07,Eizo KOGA,TEAM YAMAZAKI,Japón,M,VET-A,utmb,2018
1752,46:18:46,25:34:30,Jacco FOLKERSMA,NONE,Países Bajos,M,VET-B,utmb,2018
1753,46:18:46,25:34:30,Francesco CORDI',NONE,Italia,M,VET-A,utmb,2018
1754,46:19:47,25:35:31,Isabelle CHICAULT,NONE,Francia,F,VET-B,utmb,2018
1755,46:20:17,25:36:01,Misako MORI,NONE,Japón,F,VET-A,utmb,2018
1756,46:20:29,25:36:13,July DE CORDOVA,NONE,Guatemala,F,VET-B,utmb,2018
1757,46:20:37,25:36:21,Hirotsugu MAEDA,NONE,Japón,M,VET-B,utmb,2018
1758,46:20:44,25:36:28,Shiro OINUMA,TANZAWA,Japón,M,VET-A,utmb,2018
1759,46:21:46,25:37:30,Nobuo KISHI,TEAM VIVA LA VIDA,Japón,M,VET-C,utmb,2018
1760,46:21:48,25:37:32,Michel SAUTIERE,NONE,Francia,M,SENIOR,utmb,2018
1761,46:21:51,25:37:35,Christophe AYLLON JEAN,NONE,Francia,M,VET-B,utmb,2018
1762,46:22:21,25:38:05,Benny MUI,TKO SPORT AND TRIATHLON CLUB,Reino Unido,M,VET-A,utmb,2018
1763,46:22:45,25:38:29,Eleonora SERAFIN,NONE,Italia,F,VET-A,utmb,2018
1764,46:23:24,25:39:08,Bou HENG,NONE,Francia,M,VET-A,utmb,2018
1765,46:23:30,25:39:14,Gábor GYÖRGYI,MAVIR SE,Hungría,M,VET-A,utmb,2018
1766,46:24:00,25:39:44,Reika ISONO,NONE,Japón,F,VET-A,utmb,2018
1767,46:24:08,25:39:52,Zhe SUN,JINAN WILD HORSE TRIATHLON CLUB,China,M,VET-A,utmb,2018
1768,46:25:31,25:41:15,Richard MCGRATH,NONE,Reino Unido,M,VET-A,utmb,2018
1769,46:27:31,25:43:15,Christine PENELOUX,US EZANVILLE-ECOUEN,Francia,F,VET-A,utmb,2018
1770,46:27:32,25:43:16,Kazutaka YOSHIDA,MEDIASEEK,Japón,M,VET-A,utmb,2018
1771,46:27:47,25:43:31,Christoph ROSENDAHL,NONE,Suiza,M,VET-B,utmb,2018
1772,46:31:23,25:47:07,David BOYLE,LUMPERS,Irlanda,M,VET-A,utmb,2018
1773,46:33:07,25:48:51,Samuel MARLOT,XTTRAID63,Francia,M,VET-A,utmb,2018
1774,46:33:09,25:48:53,Jean BIAUNIÉ,CAM VALLEE DU CHER-CONTROIS,Francia,M,VET-B,utmb,2018
1775,46:35:28,25:51:12,Lorna MUIRHEAD,NONE,Reino Unido,F,VET-A,utmb,2018
1776,46:54:43,26:10:27,Satoshi YAMANE,NONE,Japón,M,VET-A,utmb,2018
1777,46:56:30,26:12:14,Marc SCHUHMANN,NONE,Francia,M,VET-B,utmb,2018
1778,46:56:51,26:12:35,Abdennour BENMAMMAR,LE MEE SPORT,Francia,M,VET-A,utmb,2018
